ModelYear,MfrName,Division,Carline,VerifyMfrCd,International,Cyl,Transmission,CityFE,HwyFE,CombFE,Guzzler,AirAspirMethod,AirAspirationMethodDesc,Trans,TransDesc,Gears,LockupTorqueConverter,Drive,DriveDesc,FuelUsage,FuelUsageDesc,GasGuzzlerExempt,EPACalculatedAnnualFuelCost,CarType,CarOrTruck,ReleaseDate,FUelMeteringSys,FuelMeteringSysDesc,StopStartSystem,FERating,GHGRating,FiveYearFuelCost,CityCO2,HwyCO2,CombCO2
2018,Ford Motor Company,Ford,TRANSIT CONNECT WAGON FWD,FMX,2.5,4,Auto(S6),19,27,22,No,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Not exempt,1650,Special Purpose Vehicle 2WD,??,6/12/2017,MFI,Multipoint/sequential fuel injection,N,4,4,1500,464,332,404
2018,Ford Motor Company,Ford,TRANSIT CONNECT WAGON LWB FFV,FMX,2.5,4,Auto(S6),19,27,22,No,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1650,Special Purpose Vehicle 2WD,??,6/12/2017,MFI,Multipoint/sequential fuel injection,N,4,4,1500,464,332,404
2018,Ford Motor Company,Ford,Transit Connect Wagon LWB FWD,FMX,2.5,4,Auto(S6),19,27,22,No,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1650,Special Purpose Vehicle 2WD,??,6/12/2017,MFI,Multipoint/sequential fuel injection,N,4,4,1500,464,332,404
2018,Mercedes-Benz,Mercedes-Benz,Metris (Cargo Van),MBX,2,4,Auto(A7),21,24,22,No,TC,Turbocharged,A,Automatic,7,Y,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Truck,1900,Special Purpose Vehicle 2WD,??,9/1/2017,GDI,Spark Ignition Direct Injection,N,4,4,2750,434,367,404
2018,Mercedes-Benz,Mercedes-Benz,Metris (Passenger Van),MBX,2,4,Auto(A7),19,23,21,No,TC,Turbocharged,A,Automatic,7,Y,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Truck,2000,Special Purpose Vehicle 2WD,??,9/1/2017,GDI,Spark Ignition Direct Injection,N,4,4,3250,467,387,431
2018,Nissan,NISSAN,NV200 NYC Taxi,NSX,2,4,Auto(AV),23,26,24,No,NA,Naturally Aspirated,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Not exempt,1500,Special Purpose Vehicle 2WD,??,9/5/2017,MFI,Multipoint/sequential fuel injection,N,5,5,750,386,335,363
2018,FCA US LLC,RAM,Promaster City,CRX,2.4,4,Auto(A9),21,28,24,No,NA,Naturally Aspirated,A,Automatic,9,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1500,Special Purpose Vehicle 2WD,??,7/17/2017,MFI,Multipoint/sequential fuel injection,N,5,5,750,424,313,374
2018,Ford Motor Company,Lincoln,MKT LIVERY AWD,FMX,3.7,6,Auto(A6),16,23,18,No,NA,Naturally Aspirated,A,Automatic,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Truck,2000,Special Purpose Vehicle 4WD,??,6/21/2017,MFI,Multipoint/sequential fuel injection,N,3,3,3250,554,384,493
2018,General Motors,Chevrolet,C15 SILVERADO 2WD CAB CHASSIS,GMX,5.3,8,Auto(A6),15,20,17,No,NA,Naturally Aspirated,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),Truck,2100,Special Purpose Vehicle cab chassis,??,7/17/2017,GDI,Spark Ignition Direct Injection,N,3,3,3750,592,444,523
2018,General Motors,Chevrolet,COLORADO CAB CHASSIS 2WD,GMX,3.6,6,Auto(A8),15,15,15,No,NA,Naturally Aspirated,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),Truck,2400,Special Purpose Vehicle cab chassis,??,7/17/2017,GDI,Spark Ignition Direct Injection,N,2,2,5250,598,584,589
2018,General Motors,Chevrolet,K15 SILVERADO 4WD CAB CHASSIS,GMX,5.3,8,Auto(A6),15,19,17,No,NA,Naturally Aspirated,A,Automatic,6,Y,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Truck,2100,Special Purpose Vehicle cab chassis,??,7/17/2017,GDI,Spark Ignition Direct Injection,N,3,3,3750,593,468,523
2018,General Motors,GMC,C15 SIERRA 2WD CAB CHASSIS,GMX,5.3,8,Auto(A6),15,20,17,No,NA,Naturally Aspirated,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),Truck,2100,Special Purpose Vehicle cab chassis,??,7/17/2017,GDI,Spark Ignition Direct Injection,N,3,3,3750,592,444,523
2018,General Motors,GMC,CANYON CAB CHASSIS 2WD,GMX,3.6,6,Auto(A8),15,15,15,No,NA,Naturally Aspirated,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),Truck,2400,Special Purpose Vehicle cab chassis,??,7/17/2017,GDI,Spark Ignition Direct Injection,N,2,2,5250,598,584,589
2018,General Motors,GMC,K15 SIERRA 4WD CAB CHASSIS,GMX,5.3,8,Auto(A6),15,19,17,No,NA,Naturally Aspirated,A,Automatic,6,Y,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Truck,2100,Special Purpose Vehicle cab chassis,??,7/17/2017,GDI,Spark Ignition Direct Injection,N,3,3,3750,593,468,523
2018,FCA US LLC,Chrysler,Pacifica,CRX,3.6,6,Auto(A9),18,28,22,No,NA,Naturally Aspirated,A,Automatic,9,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1650,"Special Purpose Vehicle, minivan 2WD",1,8/4/2017,MFI,Multipoint/sequential fuel injection,N,4,4,1500,495,320,416
2018,FCA US LLC,Chrysler,Pacifica,CRX,3.6,6,Auto(A9),19,28,22,No,NA,Naturally Aspirated,A,Automatic,9,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1650,"Special Purpose Vehicle, minivan 2WD",1,7/24/2017,MFI,Multipoint/sequential fuel injection,Y,4,4,1500,469,317,401
2018,Honda,Honda,ODYSSEY FWD,HNX,3.5,6,Auto(S10),19,28,22,No,NA,Naturally Aspirated,SA,Semi-Automatic,10,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1650,"Special Purpose Vehicle, minivan 2WD",1,5/25/2017,GDI,Spark Ignition Direct Injection,Y,4,4,1500,457,319,395
2018,Honda,Honda,ODYSSEY FWD,HNX,3.5,6,Auto(S9),19,28,22,No,NA,Naturally Aspirated,SA,Semi-Automatic,9,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1650,"Special Purpose Vehicle, minivan 2WD",1,5/25/2017,GDI,Spark Ignition Direct Injection,N,4,4,1500,478,318,406
2018,Kia,KIA MOTORS CORPORATION,Sedona,KMX,3.3,6,Auto(S6),18,24,20,No,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1800,"Special Purpose Vehicle, minivan 2WD",1,4/1/2017,GDI,Spark Ignition Direct Injection,N,4,4,2250,503,370,443
2018,Kia,KIA MOTORS CORPORATION,Sedona SX,KMX,3.3,6,Auto(S6),18,25,21,No,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1700,"Special Purpose Vehicle, minivan 2WD",1,4/1/2017,GDI,Spark Ignition Direct Injection,N,4,4,1750,491,362,433
2018,Kia,KIA MOTORS CORPORATION,Sedona SXL,KMX,3.3,6,Auto(S6),17,22,19,No,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1900,"Special Purpose Vehicle, minivan 2WD",1,4/1/2017,GDI,Spark Ignition Direct Injection,N,3,3,2750,539,400,476
2018,Honda,Acura,RDX FWD,HNX,3.5,6,Auto(S6),20,28,23,No,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),Truck,1850,Small SUV 2WD,,5/26/2017,MFI,Multipoint/sequential fuel injection,N,5,5,2500,447,312,386
2018,General Motors,Buick,ENCORE,GMX,1.4,4,Auto(S6),27,33,30,No,TC,Turbocharged,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1200,Small SUV 2WD,,7/10/2017,GDI,Spark Ignition Direct Injection,Y,7,7,,324,267,298
2018,General Motors,Buick,ENCORE,GMX,1.4,4,Auto(S6),25,33,28,No,TC,Turbocharged,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1300,Small SUV 2WD,,8/31/2017,MFI,Multipoint/sequential fuel injection,N,6,6,,347,270,313
2018,General Motors,Buick,ENVISION FWD,GMX,2.5,4,Auto(A6),22,29,25,No,NA,Naturally Aspirated,A,Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1450,Small SUV 2WD,,9/1/2017,GDI,Spark Ignition Direct Injection,Y,5,5,500,402,306,359
2018,General Motors,Cadillac,XT5,GMX,3.6,6,Auto(S8),19,26,22,No,NA,Naturally Aspirated,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1650,Small SUV 2WD,,7/10/2017,GDI,Spark Ignition Direct Injection,Y,4,4,1500,459,339,405
2018,General Motors,Chevrolet,EQUINOX FWD,GMX,1.5,4,Auto(A6),26,32,28,No,TC,Turbocharged,A,Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1300,Small SUV 2WD,,2/1/2017,GDI,Spark Ignition Direct Injection,Y,6,6,,345,276,314
2018,General Motors,Chevrolet,EQUINOX FWD,GMX,1.6,4,Auto(A6),28,39,32,No,TC,Turbocharged,A,Automatic,6,Y,F,"2-Wheel Drive, Front",DU,"Diesel, ultra low sulfur (15 ppm, maximum)",Truck,1250,Small SUV 2WD,,8/14/2017,CRDI,Common Rail Direct Diesel Injection,Y,7,6,,368,260,319
2018,General Motors,Chevrolet,EQUINOX FWD,GMX,2,4,Auto(A9),22,29,25,No,TC,Turbocharged,A,Automatic,9,Y,F,"2-Wheel Drive, Front",GPR,Gasoline (Premium Unleaded Required),Truck,1700,Small SUV 2WD,,4/28/2017,GDI,Spark Ignition Direct Injection,Y,5,5,1750,396,306,355
2018,General Motors,Chevrolet,TRAX,GMX,1.4,4,Auto(S6),25,33,28,No,TC,Turbocharged,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1300,Small SUV 2WD,,8/31/2017,MFI,Multipoint/sequential fuel injection,N,6,6,,347,270,313
2018,FCA US LLC,Dodge,Journey,CRX,2.4,4,Auto(A4),19,25,21,No,NA,Naturally Aspirated,A,Automatic,4,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1700,Small SUV 2WD,,8/21/2017,MFI,Multipoint/sequential fuel injection,N,4,4,1750,478,349,420
2018,FCA US LLC,Dodge,Journey,CRX,3.6,6,Auto(A6),17,25,19,No,NA,Naturally Aspirated,A,Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1900,Small SUV 2WD,,8/21/2017,MFI,Multipoint/sequential fuel injection,N,3,3,2750,536,358,456
2018,Ford Motor Company,Ford,ESCAPE FWD,FMX,1.5,4,Auto(S6),23,30,26,No,TC,Turbocharged,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1400,Small SUV 2WD,,8/31/2017,GDI,Spark Ignition Direct Injection,Y,5,5,250,384,296,342
2018,Ford Motor Company,Ford,ESCAPE FWD,FMX,2,4,Auto(S6),21,28,24,No,TC,Turbocharged,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1500,Small SUV 2WD,,8/31/2017,GDI,Spark Ignition Direct Injection,Y,5,5,750,418,316,372
2018,Ford Motor Company,Ford,ESCAPE FWD,FMX,2.5,4,Auto(S6),21,29,24,No,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1500,Small SUV 2WD,,8/31/2017,MFI,Multipoint/sequential fuel injection,N,5,5,750,420,305,369
2018,Ford Motor Company,Ford,ESCAPE FWD FFV,FMX,2.5,4,Auto(S6),21,29,24,No,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1500,Small SUV 2WD,,8/31/2017,MFI,Multipoint/sequential fuel injection,N,5,5,750,420,305,369
2018,General Motors,GMC,TERRAIN,GMX,1.5,4,Auto(A9),26,30,28,No,TC,Turbocharged,A,Automatic,9,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1300,Small SUV 2WD,,7/31/2017,GDI,Spark Ignition Direct Injection,Y,6,6,,344,295,316
2018,General Motors,GMC,TERRAIN,GMX,1.6,4,Auto(A6),28,39,32,No,TC,Turbocharged,A,Automatic,6,Y,F,"2-Wheel Drive, Front",DU,"Diesel, ultra low sulfur (15 ppm, maximum)",Truck,1250,Small SUV 2WD,,8/14/2017,CRDI,Common Rail Direct Diesel Injection,Y,7,6,,368,260,319
2018,General Motors,GMC,TERRAIN,GMX,2,4,Auto(A9),22,28,24,No,TC,Turbocharged,A,Automatic,9,Y,F,"2-Wheel Drive, Front",GPR,Gasoline (Premium Unleaded Required),Truck,1750,Small SUV 2WD,,4/28/2017,GDI,Spark Ignition Direct Injection,Y,5,5,2000,396,317,369
2018,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe FWD,HYX,3.3,6,Auto(S6),18,25,21,No,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1700,Small SUV 2WD,,5/17/2017,GDI,Spark Ignition Direct Injection,N,4,4,1750,489,351,427
2018,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe Sport FWD,HYX,2,4,Auto(S6),20,28,23,No,TC,Turbocharged,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1550,Small SUV 2WD,,4/24/2017,GDI,Spark Ignition Direct Injection,N,5,5,1000,444,321,388
2018,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe Sport FWD,HYX,2.4,4,Auto(S6),21,27,24,No,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1500,Small SUV 2WD,,5/1/2017,GDI,Spark Ignition Direct Injection,N,5,5,750,420,327,379
2018,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe Sport ULTIMATE FWD,HYX,2,4,Auto(S6),20,27,23,No,TC,Turbocharged,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1550,Small SUV 2WD,,4/27/2017,GDI,Spark Ignition Direct Injection,N,5,5,1000,446,335,396
2018,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe Ultimate FWD,HYX,3.3,6,Auto(S6),17,23,20,No,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1800,Small SUV 2WD,,5/19/2017,GDI,Spark Ignition Direct Injection,N,4,4,2250,517,384,457
2018,FCA US LLC,Jeep,Cherokee FWD,CRX,2.4,4,Auto(A9),21,30,25,No,NA,Naturally Aspirated,A,Automatic,9,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1450,Small SUV 2WD,,7/24/2017,MFI,Multipoint/sequential fuel injection,N,5,5,500,415,296,361
2018,FCA US LLC,Jeep,Cherokee FWD,CRX,2.4,4,Auto(A9),21,30,25,No,NA,Naturally Aspirated,A,Automatic,9,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1450,Small SUV 2WD,,7/24/2017,MFI,Multipoint/sequential fuel injection,N,5,5,500,415,296,361
2018,FCA US LLC,Jeep,Cherokee FWD,CRX,3.2,6,Auto(A9),21,29,24,No,NA,Naturally Aspirated,A,Automatic,9,Y,F,"2-Wheel Drive, Front",GM,Gasoline (Mid Grade Unleaded Recommended),Truck,1600,Small SUV 2WD,,7/24/2017,MFI,Multipoint/sequential fuel injection,Y,5,5,1250,430,312,377
2018,FCA US LLC,Jeep,Compass 4X2,CRX,2.4,4,Auto(A6),22,31,25,No,NA,Naturally Aspirated,A,Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1450,Small SUV 2WD,,6/26/2017,MFI,Multipoint/sequential fuel injection,Y,5,5,500,401,289,350
2018,FCA US LLC,Jeep,Compass 4X2,CRX,2.4,4,Manual(M6),23,32,26,No,NA,Naturally Aspirated,M,Manual,6,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1400,Small SUV 2WD,,6/26/2017,MFI,Multipoint/sequential fuel injection,N,5,5,250,391,276,339
2018,Kia,KIA MOTORS CORPORATION,Sorento FWD,KMX,2,4,Auto(S6),20,27,23,No,TC,Turbocharged,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1550,Small SUV 2WD,,5/1/2017,GDI,Spark Ignition Direct Injection,N,5,5,1000,449,333,397
2018,Kia,KIA MOTORS CORPORATION,Sorento FWD,KMX,2.4,4,Auto(S6),21,28,24,No,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1500,Small SUV 2WD,,4/24/2017,GDI,Spark Ignition Direct Injection,N,5,5,750,428,314,377
2018,Kia,KIA MOTORS CORPORATION,Sorento FWD,KMX,3.3,6,Auto(S6),18,25,20,No,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1800,Small SUV 2WD,,5/19/2017,GDI,Spark Ignition Direct Injection,N,4,4,2250,504,354,436
2018,Kia,KIA MOTORS CORPORATION,Sportage FE FWD,KMX,2.4,4,Auto(S6),23,30,26,No,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1400,Small SUV 2WD,,5/12/2017,GDI,Spark Ignition Direct Injection,N,5,5,250,393,300,351
2018,Kia,KIA MOTORS CORPORATION,Sportage FWD,KMX,2,4,Auto(S6),21,26,23,No,TC,Turbocharged,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1550,Small SUV 2WD,,5/11/2017,GDI,Spark Ignition Direct Injection,N,5,5,1000,431,344,392
2018,Kia,KIA MOTORS CORPORATION,Sportage FWD,KMX,2.4,4,Auto(S6),22,29,25,No,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1450,Small SUV 2WD,,5/11/2017,GDI,Spark Ignition Direct Injection,N,5,5,500,399,308,358
2018,Ford Motor Company,Lincoln,MKC  FWD,FMX,2,4,Auto(S6),21,28,23,No,TC,Turbocharged,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1550,Small SUV 2WD,,8/31/2017,GDI,Spark Ignition Direct Injection,Y,5,5,1000,418,316,386
2018,MAZDA,MAZDA,CX-9 2WD,TKX,2.5,4,Auto(S6),22,28,24,No,TC,Turbocharged,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1500,Small SUV 2WD,,8/1/2017,GDI,Spark Ignition Direct Injection,N,5,5,750,403,313,362
2018,Mercedes-Benz,Mercedes-Benz,GLC 300,MBX,2,4,Auto(A9),22,28,24,No,TC,Turbocharged,A,Automatic,9,Y,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),Truck,1750,Small SUV 2WD,,7/7/2017,GDI,Spark Ignition Direct Injection,Y,5,5,2000,406,312,364
2018,Toyota,TOYOTA,RAV4,TYX,2.5,4,Auto(S6),23,29,25,No,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1450,Small SUV 2WD,,8/16/2017,MFI,Multipoint/sequential fuel injection,N,5,5,500,388,301,349
2018,Toyota,TOYOTA,RAV4 LE/XLE,TYX,2.5,4,Auto(S6),23,30,26,No,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1400,Small SUV 2WD,,8/16/2017,MFI,Multipoint/sequential fuel injection,N,5,5,250,376,291,338
2018,Volkswagen Group of,Volkswagen,Atlas,VGA,2,4,Auto(S8),22,26,24,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1500,Small SUV 2WD,,8/31/2017,GDI,Spark Ignition Direct Injection,Y,5,5,750,408,335,375
2018,Volkswagen Group of,Volkswagen,Atlas,VGA,3.6,6,Auto(S8),18,25,20,No,NA,Naturally Aspirated,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1800,Small SUV 2WD,,5/15/2017,GDI,Spark Ignition Direct Injection,Y,4,4,2250,503,360,438
2018,Volkswagen Group of,Volkswagen,Tiguan,VGA,2,4,Auto(S8),22,27,24,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),Truck,1500,Small SUV 2WD,,6/7/2017,GDI,Spark Ignition Direct Injection,Y,5,5,750,401,328,368
2018,Honda,Acura,RDX AWD,HNX,3.5,6,Auto(S6),19,27,22,No,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Truck,1900,Small SUV 4WD,,5/26/2017,MFI,Multipoint/sequential fuel injection,N,4,4,2750,466,325,402
2018,FCA US LLC,ALFA ROMEO,Stelvio AWD,CRX,2,4,Auto(A8),22,28,24,No,TC,Turbocharged,A,Automatic,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Truck,1750,Small SUV 4WD,,5/15/2017,GDI,Spark Ignition Direct Injection,Y,5,5,2000,407,311,364
2018,Volkswagen Group of,Audi,Q5,VGA,2,4,Auto(S7),23,27,25,No,TC,Turbocharged,SA,Semi-Automatic,7,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Truck,1700,Small SUV 4WD,,3/8/2017,GDI,Spark Ignition Direct Injection,Y,5,5,1750,393,327,363
2018,Volkswagen Group of,Audi,SQ5,VGA,3,6,Auto(AM-S8),19,24,21,No,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Truck,2000,Small SUV 4WD,,3/15/2017,GDI,Spark Ignition Direct Injection,Y,4,4,3250,481,378,434
2018,BMW,BMW,X4 M40i,BMX,3,6,Auto(S8),18,25,21,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Truck,2000,Small SUV 4WD,,4/1/2017,GDI,Spark Ignition Direct Injection,Y,4,4,3250,486,358,429
2018,BMW,BMW,X4 xDrive28i,BMX,2,4,Auto(S8),20,28,23,No,TC,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),Truck,1850,Small SUV 4WD,,4/1/2017,GDI,Spark Ignition Direct Injection,Y,5,5,2500,438,318,384
2018,General Motors,Buick,ENCORE AWD,GMX,1.4,4,Auto(S6),24,30,27,No,TC,Turbocharged,SA,Semi-Automatic,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Truck,1350,Small SUV 4WD,,7/17/2017,MFI,Multipoint/sequential fuel injection,N,6,6,,370,293,335
2018,General Motors,Buick,ENCORE AWD,GMX,1.4,4,Auto(S6),26,31,28,No,TC,Turbocharged,SA,Semi-Automatic,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Truck,1300,Small SUV 4WD,,7/17/2017,GDI,Spark Ignition Direct Injection,N,6,6,,346,288,319
2018,General Motors,Cadillac,XT5 AWD,GMX,3.6,6,Auto(S8),18,25,21,No,NA,Naturally Aspirated,SA,Semi-Automatic,8,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Truck,1700,Small SUV 4WD,,7/10/2017,GDI,Spark Ignition Direct Injection,Y,4,4,1750,483,351,423
2018,General Motors,Chevrolet,EQUINOX AWD,GMX,1.5,4,Auto(A6),24,30,26,No,TC,Turbocharged,A,Automatic,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Truck,1400,Small SUV 4WD,,2/1/2017,GDI,Spark Ignition Direct Injection,Y,5,5,250,370,297,337
2018,General Motors,Chevrolet,EQUINOX AWD,GMX,1.6,4,Auto(A6),28,38,32,No,TC,Turbocharged,A,Automatic,6,Y,A,All Wheel Drive,DU,"Diesel, ultra low sulfur (15 ppm, maximum)",Truck,1250,Small SUV 4WD,,8/14/2017,CRDI,Common Rail Direct Diesel Injection,Y,7,6,,363,265,319
2018,General Motors,Chevrolet,EQUINOX AWD,GMX,2,4,Auto(A9),22,28,24,No,TC,Turbocharged,A,Automatic,9,Y,A,All Wheel Drive,GPR,Gasoline (Premium Unleaded Required),Truck,1750,Small SUV 4WD,,5/1/2017,GDI,Spark Ignition Direct Injection,Y,5,5,2000,412,312,367
2018,General Motors,Chevrolet,TRAX AWD,GMX,1.4,4,Auto(S6),24,30,27,No,TC,Turbocharged,SA,Semi-Automatic,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Truck,1350,Small SUV 4WD,,7/17/2017,MFI,Multipoint/sequential fuel injection,N,6,6,,370,293,335
2018,FCA US LLC,Dodge,Journey AWD,CRX,3.6,6,Auto(A6),16,24,19,No,NA,Naturally Aspirated,A,Automatic,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Truck,1900,Small SUV 4WD,,8/21/2017,MFI,Multipoint/sequential fuel injection,N,3,3,2750,547,377,470
2018,Ford Motor Company,Ford,ESCAPE AWD,FMX,1.5,4,Auto(S6),22,28,24,No,TC,Turbocharged,SA,Semi-Automatic,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),Truck,1500,Small SUV 4WD,,8/31/2017,GDI,Spark Ignition Direct Injection,Y,5,5,750,406,318,370
